DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
24/12/16 61,-0.048148762,0.6327326,0.15155648,0.6152774,0.81979525,0.95970327,0.6763514,0.80115896,0.026782818,0.9561764,0.98580956,0.021042507,0.007327134,0.9851063,0.9997427,-0.03141765,0.077308275,0.0381412,0.10280414,0.9880216,0.99952304,0.786314,0.99856347,0.02993885,-0.060611084,0.8841844,0.9985944,-0.025970576,-0.06934135,0.49448502,0.99963933,0.4287139,0.30997217,0.60363173,0.8059858,0.56386566,0.50186545,0.04215545,0.6022515,0.07817908,0.3374795,0.012970476,0.59129095,1
24/12/16 62,0.31625858,0.5695464,0.48973724,0.47831666,0.55145395,0.59536505,0.41328955,0.7133173,0.022793824,0.9761233,0.97050005,-0.018206293,-0.06197699,0.92407465,0.9964018,-0.006582767,0.03695946,-0.006359893,0.003215407,0.9378885,0.997563,0.78008264,0.9999232,0.064791836,-0.061433177,0.8831226,0.9898551,0.03635602,-0.016320666,0.7982267,0.99059653,0.23102435,0.37479407,0.5745048,0.8308647,0.58577675,0.54477406,0.10375547,0.58426124,0.11903423,0.4566818,-0.022466231,0.6247595,1
25/12/16 13,0.36542585,0.74005723,0.08793171,0.50276226,0.19844998,0.6929512,0.444228,0.6463674,0.006877705,0.93788916,0.9718264,0.005736194,0.005628362,0.9437107,0.9899816,-0.008853336,0.045916706,0.049036536,0.09729085,0.9755682,0.9991844,0.74151516,0.9994014,0.018733963,-0.036112413,0.7874774,0.9915592,0.017766964,-0.015225845,0.57740563,0.9891433,0.31765807,0.3571644,0.6254958,0.6963607,0.62772393,0.47759867,0.08794337,0.5399438,0.08202512,0.36057317,-0.02893361,0.6443999,1
24/12/16 63,0.082530715,0.67185867,0.28780502,0.57770777,0.8663518,0.96917444,0.74555403,0.8545602,0.053900737,0.9887714,0.9961073,-0.03581011,-0.03805522,0.9963984,0.9999786,-0.005418837,0.026390702,0.021729294,0.077289894,0.9937502,0.99991155,0.840744,0.99988824,0.077287845,-0.09008704,0.94492507,0.9996626,-0.039953068,-0.03982089,0.7155338,0.9997523,0.35501716,0.35710314,0.62200403,0.8827493,0.60794544,0.52473545,0.11633292,0.70699954,0.13640773,0.39919788,-0.028800186,0.6256359,1
24/12/16 64,0.41989654,-0.02143946,0.9745485,0.7908557,0.9240307,0.92456836,0.5318262,0.90392315,0.03713346,0.99818873,0.98328763,0.03580308,-0.09502723,0.78786165,0.999545,-0.046652976,0.13522828,0.024564894,0.29076585,0.25138927,0.89846784,0.7417558,0.9999986,0.008928455,-0.08661165,0.88057584,0.98611367,-0.0457192,0.09601475,0.9556977,0.99989825,0.28629923,0.36781934,0.5862637,0.9695423,0.61290497,0.4715977,0.12207605,0.6398983,0.022666048,0.6084484,0.19900985,0.07893089,1
24/12/16 65,0.39756837,-0.24085368,0.9720851,0.84836835,0.9696573,0.96460956,0.45551553,0.8220351,0.09630529,0.9966915,0.97548,0.053890288,-0.035700306,0.67609334,0.99967575,-0.010746431,0.02156349,0.058231942,0.32175845,-0.21853381,0.5119086,0.644828,0.999977,-0.043726154,-0.07103895,0.88361514,0.9765982,-0.10365637,0.00881678,0.9282392,0.9997742,0.5806531,0.21527258,0.55780154,0.97096175,0.46699274,0.39539605,0.19440943,0.47377846,0.1621936,0.60277283,0.20276052,0.044589214,1
25/12/16 14,0.12737493,0.85096246,0.15788879,0.6159644,0.7015074,0.9243932,0.73509467,0.72098196,0.002245798,0.9774949,0.99182934,-0.01959628,-0.006097777,0.99008614,0.99976987,-0.045012478,0.08232959,0.037200384,0.06730274,0.9877088,0.99967676,0.72864497,0.9993787,0.008323703,-0.06516268,0.8326146,0.99847275,-0.006384243,-0.023607878,0.4125672,0.999567,0.16892949,0.30884457,0.6842834,0.7655337,0.62222046,0.46345708,0.064575106,0.5788687,0.09503269,0.37203634,0.06949055,0.6662684,1
24/12/16 66,0.5162219,0.3469905,0.60746676,0.33572277,0.44697592,0.68958783,0.48855212,0.74283284,-0.011787307,0.9898001,0.98596746,0.002331222,-0.017405426,0.959418,0.9995175,-0.026922395,0.06759386,0.009718305,-0.020945152,0.93818593,0.99857634,0.7142222,0.9999797,0.114675716,-0.02147162,0.8903421,0.9929245,-0.037534215,-0.056332063,0.8302461,0.9821929,0.21420884,0.3683157,0.47548425,0.8678554,0.5179299,0.49827564,0.09144421,0.5587013,0.14917158,0.39881742,0.015045879,0.51976997,1
24/12/16 67,0.14178179,-0.21786907,0.77581877,0.488075,0.8213195,0.869713,0.31548244,0.7650348,0.05070846,0.9785801,0.9350746,0.017357126,-0.04457818,0.8423092,0.99859947,0.010214282,0.04358004,-0.006774738,0.03570638,0.61373144,0.9571472,0.67429966,0.9998443,0.018076766,-0.04894966,0.8738405,0.97865486,0.008963566,-0.029058544,0.8695729,0.994834,0.3226714,0.22347905,0.28794667,0.8451859,0.3473414,0.42279926,0.076756746,0.52665645,0.08272948,0.36896086,-0.015604495,0.20312753,1
24/12/16 68,0.25035506,0.50003344,0.45752466,0.54209965,0.592177,0.8602933,0.5829052,0.7733242,0.027862156,0.9696806,0.9640904,0.006118727,-0.052748557,0.96754426,0.9992913,-0.030558169,0.054469056,-0.029214248,-0.026085965,0.9625528,0.9986193,0.77215433,0.9998192,0.057136122,-0.035428956,0.8720725,0.99560297,-0.002372173,-0.07271399,0.77730376,0.99686,0.39693013,0.28897434,0.498194,0.83700264,0.6046615,0.47669536,0.10597517,0.6402128,0.122464985,0.46738973,0.020634405,0.57904744,1
25/12/16 15,0.18751696,0.003437165,0.80506146,0.66794986,0.9293759,0.9253712,0.4506108,0.82979983,0.036684126,0.9846453,0.9745512,0.020234955,-0.032216415,0.9287578,0.9996543,0.012576635,0.089598596,-0.036674462,0.061793834,0.82294124,0.97825205,0.79824823,0.99988997,0.035757706,-0.06953237,0.9463666,0.99475807,-0.002900207,-0.06381459,0.86193365,0.99918425,0.49722278,0.27398914,0.4213866,0.9160562,0.48023474,0.5573831,0.052760683,0.6416262,0.06422551,0.42240238,-0.06645896,0.36556286,1
24/12/16 69,0.24106865,-0.12950805,0.6452269,0.4051185,0.75214446,0.84453315,0.3712043,0.6877845,-0.046874568,0.9564135,0.9294535,0.060954902,-0.03501558,0.8965047,0.9985838,-0.027380966,0.066122636,0.010335941,0.024953023,0.70367,0.95461106,0.6543802,0.99874836,0.027423372,-0.019152287,0.8505509,0.97341406,0.014205599,-0.037948653,0.8216761,0.98677266,0.3520303,0.28771597,0.36941174,0.8084009,0.39871407,0.43365934,0.10304808,0.53797287,0.10918186,0.4286611,-0.055309486,0.3029115,1
24/12/16 70,0.25872636,0.27070257,0.5252188,0.46466774,0.6544074,0.79175735,0.37016445,0.6498858,-0.004278349,0.9675071,0.96310854,0.01625748,-0.016870849,0.9170959,0.9982312,-0.018323932,0.020970425,0.006211409,0.027670303,0.82763726,0.98703676,0.6756734,0.9993703,0.014064932,-0.04302858,0.8673658,0.98179626,-0.009675023,-0.025894187,0.78895265,0.98133874,0.2991007,0.2918757,0.45427534,0.79667777,0.51126206,0.44381344,0.08975354,0.5575774,0.09005804,0.40833977,-0.01104488,0.41315624,1
24/12/16 71,0.30540794,-0.23859873,0.9092377,0.6469843,0.87963426,0.8963011,0.42342356,0.8628856,0.061413452,0.9950942,0.9728368,0.023495588,-0.09348705,0.8897513,0.99972725,-0.026922304,0.12406184,-0.026045762,0.058935847,0.6419556,0.977648,0.797437,0.9999957,0.06065912,-0.06559224,0.9176743,0.99056315,-0.038396783,-0.030951248,0.94277847,0.99866873,0.3096375,0.29275477,0.44196206,0.9401079,0.46027735,0.4885021,0.13006042,0.6184916,0.10807134,0.49175474,0.0565381,0.2749276,1
25/12/16 16,0.20748447,0.013933746,0.9321272,0.6629259,0.91845334,0.9127189,0.5193487,0.8447703,0.06044238,0.9981358,0.9898516,0.006485878,-0.11605009,0.95051235,0.9999553,-0.027428256,0.15070717,-0.017202467,0.1321198,0.5849132,0.94990444,0.72744703,0.999978,0.032831322,-0.05752486,0.9311043,0.9929534,-0.017451303,-0.035594247,0.9197015,0.9997551,0.17659207,0.33793834,0.5389648,0.9465988,0.5674079,0.4858652,0.07353085,0.5944852,0.03832909,0.5636119,0.03954558,0.26178554,1
24/12/16 72,-0.04644818,0.33363748,0.5361121,0.5677859,0.8058213,0.8959454,0.6392511,0.7438697,0.017213238,0.9729284,0.9689273,0.006276677,-0.029356437,0.95357776,0.9993485,-0.011012685,0.0206954,0.004911457,0.037464406,0.91999084,0.99430025,0.7548976,0.9996339,0.039512444,-0.027946895,0.8468058,0.994688,-0.019706978,0.011153172,0.7682022,0.99904424,0.29699522,0.29689464,0.47744748,0.8223644,0.49178466,0.49821737,0.03184311,0.63605887,0.06249748,0.47108036,-0.053034574,0.40929368,1
24/12/16 73,0.32817066,-0.30080116,0.91964227,0.6538264,0.941954,0.94370925,0.50725466,0.85988,0.09250362,0.9949376,0.97450256,0.017314414,-0.06622903,0.92660654,0.9999342,-0.06566464,0.10251435,-0.033262417,0.1423436,0.54128665,0.9472178,0.7630695,0.9999799,0.017179482,-0.055442523,0.92693704,0.99281526,-0.05792807,-0.078563824,0.93039674,0.9993871,0.47354013,0.25911158,0.42301846,0.9496742,0.45985895,0.5303563,0.12574536,0.5827381,0.054315723,0.5494083,0.06921607,0.16555929,1
24/12/16 74,0.5019781,0.02007584,0.6215685,0.31646892,0.5641254,0.88622195,0.57136184,0.7899378,0.001460089,0.98965895,0.9892653,0.031185836,-0.081641324,0.98041105,0.99992234,-0.03726625,0.094546616,0.005634278,0.01262343,0.94216233,0.9988767,0.7408927,0.9999521,0.067446984,-0.03570354,0.9113598,0.99636227,0.05553813,-0.086517386,0.85872996,0.986775,0.29256257,0.3827851,0.4745735,0.8712538,0.43442494,0.4869581,0.030897133,0.5724014,0.093887664,0.3744385,0.014707443,0.48212123,1
25/12/16 17,0.102999754,0.5963503,0.361597,0.6338864,0.6337001,0.8605119,0.56148905,0.82264036,-0.038351595,0.9867582,0.9869613,0.04907128,-0.015414595,0.9768357,0.9993427,0.000694361,-1.18E-05,0.014411582,0.051629737,0.9805742,0.9996077,0.83604264,0.9999655,0.056238405,-0.044161316,0.91299504,0.9976039,0.005628017,-0.05025046,0.7583945,0.99900675,0.26245186,0.29746994,0.5775028,0.8613677,0.6418033,0.6104798,0.09745103,0.6478523,0.08628701,0.5392071,0.019918583,0.60665,1
24/12/16 75,-0.11816261,0.46239707,0.27687615,0.8292767,0.95735705,0.9971579,0.7493744,0.80359924,0.05986913,0.9274268,0.98170286,0.03979779,-0.050318994,0.9843739,0.99991935,-0.0549442,0.070135705,-0.049500383,0.07459682,0.99372584,0.9995618,0.81888515,0.9947248,-0.010069205,-0.08373274,0.9164897,0.9995265,0.011554277,-0.03376099,0.5643545,0.9999648,0.81212306,0.30259964,0.53211564,0.87770253,0.5760782,0.52627033,-0.002705282,0.70240426,0.13187493,0.44615027,-0.008253751,0.4403965,1
24/12/16 76,0.5717887,0.50660914,0.30472413,0.35748205,0.19426225,0.83255136,0.54282886,0.72602624,-0.014705268,0.97492534,0.9837256,0.004838063,0.01068882,0.97532535,0.9995392,-0.039498374,0.021668158,0.07139163,0.028281322,0.9747135,0.99945056,0.755875,0.99981034,0.018569589,-0.05376004,0.83912593,0.9956359,-0.031133575,-0.012802864,0.7247187,0.9858048,0.23172851,0.32844606,0.57426274,0.8260956,0.5274911,0.466699,0.061134133,0.59556323,0.13675478,0.36992186,0.008201571,0.59740347,1
24/12/16 77,-0.06300095,0.37222913,0.3713077,0.6471441,0.87191314,0.94055146,0.57359874,0.80799973,-0.009210831,0.964352,0.9810779,0.026372299,0.00291825,0.97203374,0.9996936,-0.00613595,0.07599989,0.011052635,-0.003169958,0.9642332,0.99844086,0.83360785,0.9997266,0.024305837,-0.06949893,0.93420637,0.9974694,-0.019423291,-0.048222207,0.7122393,0.99923956,0.48979393,0.33064166,0.42992705,0.87955767,0.52626723,0.5422412,0.043616712,0.6962067,0.13586345,0.43473262,-0.016878651,0.47452715,1
25/12/16 18,-0.029610965,0.35670218,0.31025976,0.5885747,0.892398,0.9712595,0.6967691,0.78495264,0.020006431,0.97869724,0.9917274,-0.004330232,-0.04745605,0.99170595,0.9999611,-0.001094696,0.085994646,0.030691635,0.09155459,0.97695196,0.9991103,0.76954067,0.99905956,0.020058477,-0.05165415,0.92918545,0.9988953,-0.048023786,-0.045124244,0.68042547,0.9997258,0.39995643,0.3114317,0.57832855,0.87703824,0.44942755,0.53413224,-0.013134548,0.6572441,0.10034938,0.39268312,-0.030660268,0.54981196,1
24/12/16 78,0.074713804,0.19404611,0.763296,0.6102444,0.7151584,0.6008541,0.33620918,0.6908769,-0.009692253,0.96325994,0.89292186,0.000705499,-0.031988993,0.6462856,0.97399575,-0.05395732,0.030923875,-0.012700499,0.03509233,0.6453533,0.92519844,0.64025784,0.99959475,0.020031909,-0.05026598,0.787637,0.9430078,0.006743236,-0.027420625,0.8026684,0.9935917,0.21408287,0.21940361,0.35519442,0.784386,0.46480903,0.3878033,0.10902198,0.50614035,0.052158743,0.43317223,0.001638957,0.383676,1
24/12/16 79,0.13809681,0.4276202,0.51990724,0.539811,0.7080591,0.801101,0.54333776,0.74692214,0.013492409,0.9694505,0.96535367,0.021598993,-0.040065937,0.9264339,0.99778295,0.001698979,0.02735153,0.024919191,0.007113589,0.9383647,0.99554527,0.77462107,0.99975073,0.041237958,-0.04454889,0.8625505,0.9908857,-0.0322629,-0.029892586,0.7637115,0.9971554,0.29011828,0.29990175,0.44746876,0.8231259,0.4639219,0.524791,0.08966483,0.5883948,0.11084785,0.41170213,-0.049291644,0.5804888,1
24/12/16 80,0.28787717,0.5906683,0.18140109,0.4926755,0.4396222,0.7764206,0.42031816,0.67731,-0.005620414,0.96234137,0.97637796,0.019662589,0.012583776,0.94786674,0.9962412,-0.006984631,0.03104435,0.02450638,0.04929846,0.97075003,0.9985218,0.7633804,0.9995339,0.03406187,-0.0437974,0.8535881,0.9905996,0.00661402,-0.047305245,0.6191649,0.98587036,0.2848652,0.33241877,0.48269737,0.71207535,0.5223757,0.5145817,0.10744585,0.57555145,0.13538946,0.3333109,0.03845067,0.5520623,1
25/12/16 19,0.10249358,-0.0214208,0.4679963,0.6390745,0.7774684,0.95119387,0.46349448,0.7275236,0.053594343,0.8873077,0.9029852,-0.013780402,-0.058154706,0.8819678,0.9972994,-0.034724858,0.03134683,-0.04251831,0.027803315,0.90640056,0.98545146,0.73315793,0.99593645,0.002533331,-0.055017807,0.8432752,0.9874372,0.001454983,-0.025145926,0.72972304,0.9969199,0.67778105,0.22498804,0.35963276,0.8141605,0.42506847,0.46208408,0.108399965,0.60855764,0.10373033,0.35280058,-0.033840455,0.27599704,1
24/12/16 81,0.17004061,0.3484447,0.58215266,0.5622689,0.6621148,0.79627347,0.558148,0.7311952,0.021135189,0.97976494,0.96296626,0.03166119,-0.008102007,0.96383566,0.9994154,-0.011254263,0.04324459,0.03413901,0.011786883,0.93123055,0.9966208,0.80109984,0.99993354,0.038448744,-0.038067803,0.8739978,0.99380493,0.0789438,0.014508427,0.8287509,0.99803185,0.19984038,0.34215546,0.44068933,0.85971344,0.5580149,0.54796183,0.0603166,0.61928785,0.053965975,0.48511264,-0.025197905,0.4516225,1
24/12/16 82,0.057229713,0.5549985,-0.050410155,0.6145713,0.67441535,0.94252396,0.58939624,0.574264,0.022969862,0.7892786,0.93517244,-0.00771197,-0.03669571,0.93599397,0.9945591,0.00434068,0.037288137,0.028143866,0.09825761,0.976285,0.9975875,0.63195884,0.977702,0.040041525,-0.006889833,0.690906,0.98952824,-0.013702124,0.03966373,0.25988644,0.9977341,0.5318522,0.25807816,0.51905215,0.6568923,0.43442297,0.36554554,0.03875641,0.5089353,0.08776124,0.28606918,0.02694749,0.4974343,1
24/12/16 83,0.8260629,0.3112992,0.5764772,0.27562776,0.27824694,0.7220003,0.4645289,0.6974042,-0.004191087,0.9914336,0.9888771,-0.011240201,0.021447362,0.93296343,0.9995662,-0.008874025,0.08964676,-0.010509058,0.002402063,0.9164383,0.9989154,0.59639394,0.9999908,-0.008912605,-0.0330259,0.91189814,0.99361926,-0.020760551,-0.054145418,0.77456963,0.8117563,0.34812915,0.40452477,0.3732806,0.8462352,0.368967,0.48981676,0.164763,0.56390643,0.117735796,0.42094156,0.08877781,0.27245134,1
25/12/16 20,-0.12404293,0.4155799,0.4215491,0.52630365,0.798431,0.8938484,0.56162286,0.68758976,0.01663372,0.9462458,0.9416721,0.020407055,-0.004259432,0.9480833,0.99901736,-0.03246852,0.030253043,-0.026244214,0.04436117,0.9086178,0.9908479,0.68714654,0.9974578,0.008832783,-0.061841726,0.8231321,0.99069446,-0.003524097,-0.035291124,0.6227425,0.99777323,0.3028353,0.280895,0.41214415,0.77080834,0.46507496,0.49140126,0.005047022,0.52524036,0.1049058,0.3646748,0.012799542,0.43161744,1
24/12/16 84,0.049098723,0.49998617,0.368835,0.4959693,0.8132053,0.93628585,0.5883233,0.77116835,-0.02982199,0.97196937,0.9807368,0.050440915,0.023949053,0.97673494,0.9995989,0.001435254,-0.00273018,0.0054538,0.043588344,0.9632276,0.99765635,0.7964558,0.9991786,0.04639586,-0.04391823,0.8801759,0.99616045,-0.012657682,-0.039436188,0.6650724,0.99880683,0.33814237,0.34319535,0.5082303,0.7909612,0.46537614,0.5055697,0.0733399,0.59707147,0.09306875,0.4018802,0.012023517,0.44127274,1
24/12/16 85,0.34936735,-0.34501064,0.9366474,0.65094846,0.9516146,0.9675687,0.4439128,0.8934474,0.005040349,0.99842954,0.9891793,0.040418148,-0.11780665,0.9441666,0.9999782,0.005044543,0.12403358,0.050473858,0.21993941,0.46324956,0.9447088,0.7517585,0.9999941,-0.008287577,-0.068306275,0.95185924,0.9943791,-0.07872986,-0.015455426,0.95393425,0.9996297,0.45661095,0.28490537,0.4513484,0.95408344,0.42656064,0.52297175,0.098073356,0.6133301,0.11941467,0.5207827,0.06082963,0.029496234,1
24/12/16 86,0.15840131,0.6669886,0.19846205,0.6720394,0.61242723,0.9104933,0.58365023,0.72229725,0.014047543,0.9298536,0.9618123,-0.026741402,-0.006430619,0.946503,0.99471706,0.000183626,0.005369332,0.026740074,0.076592326,0.9852559,0.99902964,0.7483262,0.99874777,0.052270953,-0.017100278,0.7446158,0.9940652,-0.008740026,0.015572703,0.6225974,0.9985386,0.4997365,0.29673025,0.56872755,0.7478862,0.6159085,0.5238698,0.05164468,0.60873824,0.060683418,0.36153823,0.04540795,0.5474771,1
25/12/16 21,0.26222074,-0.21445262,0.9611372,0.87416935,0.9937905,0.99769753,0.65945196,0.90122956,0.10650179,0.99636847,0.9896323,0.13387291,-0.008411551,0.9435528,0.99998695,0.03403579,0.06314961,0.03821576,0.289766,0.5696088,0.92029804,0.7678414,0.99992293,-0.09069976,-0.09181704,0.9520718,0.99869514,-0.09934738,0.019002417,0.9138053,0.9999901,0.76753956,0.30173323,0.69770813,0.978438,0.5555282,0.5196985,0.17243811,0.60342425,0.09537306,0.64661855,0.107823126,0.15128633,1
24/12/16 87,0.31733876,-0.049391076,0.86925507,0.63003314,0.8983271,0.8978294,0.4187256,0.7840429,0.011212124,0.9874488,0.9681844,0.04922038,-0.028100716,0.84630877,0.9992836,-0.011075736,0.07443164,-0.02998709,0.1032626,0.6224364,0.9186981,0.70751864,0.9997686,0.01780426,-0.00208706,0.8795961,0.98368585,0.002121934,-0.001058113,0.8930125,0.9986092,0.3727141,0.2924718,0.43796855,0.909231,0.48918155,0.4734257,0.11857764,0.56982625,0.06221743,0.53941655,-0.03957516,0.29072475,1
24/12/16 88,-0.07893458,0.32057872,0.810273,0.74542856,0.8749495,0.85117084,0.487547,0.7827458,0.051266953,0.98607856,0.95401216,-0.021029677,-0.077318616,0.8155805,0.9982963,-0.011071055,0.076185256,-0.05862592,0.06114224,0.73481363,0.9540336,0.76842374,0.9999053,0.027840653,-0.024490988,0.89501786,0.98802805,0.085248806,0.019071816,0.8686959,0.99972034,0.30197948,0.30417648,0.49311945,0.923202,0.59060365,0.5008761,0.04222491,0.60296714,0.016671825,0.56253356,0.02703653,0.3433415,1
24/12/16 89,0.09135169,0.29857785,0.34539115,0.40066004,0.56676424,0.7781351,0.46953136,0.5914761,0.000374176,0.91185766,0.90918994,0.016879454,0.00703318,0.89634794,0.99510103,-0.04059604,0.02095241,0.014381355,0.034194198,0.8429719,0.97850615,0.6320556,0.9937986,0.02539266,-0.04108435,0.7296162,0.9694366,-0.001425595,-0.023597768,0.6225659,0.9888265,0.22967044,0.24455449,0.39318648,0.6895539,0.4134662,0.4075478,0.055359468,0.5254797,0.075163834,0.3563245,-0.018199127,0.38430077,1
25/12/16 22,0.08922501,0.20550302,0.75323135,0.6593348,0.889849,0.85159695,0.43762827,0.6850046,0.03549362,0.949448,0.921929,0.012543417,-0.05718243,0.77656263,0.99458325,0.043602142,0.044182573,0.000336468,0.103091866,0.5372691,0.83934456,0.59257716,0.9966114,-0.00923091,-0.040146705,0.8023383,0.9647536,-0.028712677,-0.016433468,0.7147635,0.99764633,0.36860344,0.19611993,0.44479668,0.8476173,0.42160803,0.3587045,0.07596157,0.44447497,0.10079242,0.4350283,-0.010110492,0.2486523,1
24/12/16 90,0.23737246,0.6528331,0.23289764,0.5070839,0.46760374,0.6977406,0.47288865,0.7624889,0.026655624,0.97129375,0.97437733,0.004473443,0.006012016,0.9458618,0.99524385,-0.028506225,0.040308,0.009005452,0.039168034,0.9731451,0.9990092,0.7799657,0.9998087,0.015216576,-0.020039221,0.8487132,0.9925693,-0.020577425,-0.030191394,0.6432285,0.99523413,0.21370763,0.31059557,0.56005216,0.80132157,0.63018256,0.53268063,0.06852409,0.5834481,0.12597533,0.42969507,0.039781936,0.62788534,1
24/12/16 91,0.10262784,0.267401,0.9239466,0.7837016,0.9620355,0.94351935,0.4988902,0.7846304,0.06456562,0.99030286,0.9778333,-0.032790616,-0.07085878,0.8074267,0.9993212,0.070586935,0.067932576,-0.04787336,0.17967959,0.43015584,0.7443643,0.63167167,0.99959284,0.0285045,-0.08931568,0.89945865,0.9875102,-0.04257482,0.004978835,0.8347839,0.99987245,0.4971643,0.26546797,0.56061995,0.9369467,0.56949025,0.39567566,0.09914861,0.49945232,0.0507953,0.57124054,0.02915205,0.20343617,1
24/12/16 92,0.042572193,0.47417468,0.31917256,0.68381864,0.84251225,0.97111285,0.7087745,0.8262619,0.059117436,0.9780221,0.989926,0.027372653,-0.045967672,0.9916583,0.99996305,-0.005876411,0.072133176,-0.01723941,0.006036551,0.983887,0.99960476,0.832602,0.99980474,0.053942535,-0.072798364,0.93864745,0.99932814,0.005506322,-0.038682982,0.7514768,0.9994367,0.5232506,0.3478835,0.4855731,0.88827455,0.5853931,0.51234293,0.079661116,0.7083482,0.1413106,0.43066412,-0.002219142,0.5373823,1
25/12/16 23,0.04807189,0.6762479,0.1346339,0.5991236,0.6575679,0.8644226,0.55073625,0.6390631,0.005582882,0.92048764,0.9603922,-0.002078692,0.003371226,0.9427866,0.99551815,-0.019081919,0.024290472,0.02420934,0.045153838,0.9571202,0.9959408,0.69871503,0.99289167,0.017667353,-0.03501436,0.7789311,0.9898143,-0.015900776,-0.010317793,0.51947075,0.9968926,0.37424064,0.3472334,0.53655666,0.7117729,0.56166923,0.48796663,0.07349075,0.56200194,0.10213366,0.42743888,0.001495854,0.5110116,1
