DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
08/01/14 22,1.187554359,5.061713696,3.248942614,2.849415302,2.19975996,5.5,2.233756065,98.58098602,1,98.60057068,1,0,0,36.40982437,1,0,0,0,0,50.63195419,1,35.32952499,1,0,0,30.59114838,1,0,0,64.12763977,1,2.974255085,33.73191452,29.00544167,88.6322403,29.07836342,85.17295837,19.09163284,80.49385834,18.98120689,67.05567169,31.89524841,30.99524879,0
08/01/14 23,1.07951057,4.823183537,3.723338842,2.990140676,2.445913315,5.5,2.114503384,98.16186523,1,98.18132782,1,0,0,37.09587479,1,0,0,0,0,50.88437271,1,34.99769974,1,0,0,30.27920341,1,0,0,67.15631866,1,2.974457502,33.95835495,28.82147598,87.20430756,28.89803696,84.48681641,19.40691376,81.38314056,19.29856491,68.39578247,31.74070358,30.84070206,0
09/01/14 00,1.01450181,4.606880665,4.135166168,2.900462151,2.808573961,5.5,2.329751015,97.55950928,1,97.57878876,1,0,0,35.61167145,1,0,0,0,0,50.17581558,1,34.65646744,1,0,0,30.02105331,1,0,0,70.01462555,1,2.974747181,34.28319168,28.7810421,89.82161713,28.85005188,85.8487854,19.76509476,82.32532501,19.65845108,69.59082031,31.68226624,30.78226662,0
09/01/14 01,1.009441376,4.444952011,4.622960567,3.201331615,3.270730257,5.5,2.741747379,97.70609283,1,97.72541809,1,0,0,36.60420227,1,0,0,0,0,49.12519073,1,34.02490997,1,0,0,29.83519363,1,0,0,70.66737366,1,2.974676847,34.20420837,28.63146973,87.90858459,28.70778084,87.73477936,19.91091728,83.53577423,19.8054924,70.33289337,31.54123306,30.64123344,0
09/01/14 02,0.993504763,4.290670395,5.031462669,3.810543776,3.866516829,5.5,3.223679781,96.88872528,1,96.9078064,1,0,0,34.4336853,1,0,0,0,0,49.06313324,1,34.14162827,1,0,0,29.02848053,1,0,0,74.28061676,1,2.975067616,34.64408112,28.6303196,91.69229889,28.6943531,87.83622742,20.39108276,83.8177948,20.29087639,73.34131622,31.52324104,30.62324142,0
09/01/14 03,1.154797316,4.384264946,5.147370338,4.362557411,3.581534147,5.5,4.245102406,96.21183014,1,96.23071289,1,0,0,0,0,0,0,0,0,48.62715149,1,0,0,0,0,29.69562912,1,0,0,73.97203064,1,2.975389242,35.00735474,29.7204361,76.27719116,29.68195534,89.6448822,27.07499886,64.36681366,26.97048759,77.94137573,32.20567322,31.3056736,0
09/01/14 04,1.445412874,4.94929266,4.936033726,3.864923954,3.149060249,5.388926029,4.392827511,93.59468842,1,93.61280823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.19595337,1,2.976614952,36.40329742,32.89552689,76.77481079,32.89552689,66.9258194,30.96678543,64.29324341,30.96678543,60.02935028,35.1591301,34.25912857,0
09/01/14 05,1.884380937,5.401278973,4.775712013,3.114958286,2.807392836,5.110305786,3.183143616,87.16526031,1,87.18154907,1,0,0,0,0,0,0,0,0,47.55970764,1,0,0,0,0,0,0,0,0,0,0,2.979502678,39.77314758,28.58989906,76.33099365,28.55297089,90.48318481,34.5049057,63.5990181,34.5049057,57.8132019,43.86872864,29.94869232,0
09/01/14 06,2.453091621,4.898843765,4.59352684,4.131101608,2.376381636,5.115786076,2.811474085,89.79189301,1,89.80892181,1,0,0,0,0,0,0,0,0,48.78600693,1,0,0,0,0,32.71057129,1,0,0,0,0,2.978344202,38.4068222,27.99985123,73.74382782,27.96113968,87.627388,30.28553772,61.88130569,30.16052818,70.8914566,41.95753098,29.36680984,0
09/01/14 07,2.910130978,4.51130867,4.276576996,4.219269276,1.704415679,5.461414814,3.541557074,89.64406586,1,89.66105652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.97919464,1,0,0,0,0,2.978410006,38.48410416,29.51130867,73.7881012,29.51130867,65.89637756,30.50553322,61.83819199,30.37861443,70.12908936,42.14590836,30.7013092,0
09/01/14 08,3.261266232,4.501283169,3.976497889,3.00805521,1.882472277,5.5,4.102554321,91.85166931,1,91.86928558,1,0,0,0,0,0,0,0,0,49.28325653,1,36.09570313,1,0,0,30.61268806,1,0,0,0,0,2.977415085,37.32530594,27.56625175,71.66405487,27.52680397,86.25011444,22.59315681,82.64359283,22.48258972,70.48596191,40.56335449,28.93656731,0
09/01/14 09,3.507441521,3.979513645,3.597855806,3.42496419,2.349403143,5.5,4.309626579,92.67110443,1,92.68895721,1,0,0,0,0,0,0,0,0,50.10720444,1,36.21889114,1,0,0,30.55633736,1,0,0,0,0,2.977040529,36.89261627,26.9841404,70.38790131,26.94346428,84.07363892,22.27579117,82.10553741,22.16559982,70.35491943,40.17445374,28.36008072,0
09/01/14 10,3.695216656,3.448070288,3.18529892,3.183783054,2.689409256,5.5,4.456448078,92.50454712,1,92.52235413,1,0,0,0,0,0,0,0,0,49.1815033,1,35.91229248,1,0,0,30.88188362,1,0,0,0,0,2.977116823,36.98067474,26.52053833,68.61644745,26.48124313,85.40369415,22.43270493,82.81080627,22.32032967,69.42834473,40.3227272,27.89015579,0
09/01/14 11,3.879514217,2.714263916,3.231714487,3.425929546,3.102348328,5.5,4.344840527,91.47454071,1,91.4920578,1,0,0,33.73006058,1,0,0,0,0,47.80231857,1,36.08924484,1,0,0,30.28149605,1,0,0,0,0,2.977586508,37.52397537,22.69919205,86.93008423,22.76119995,84.24311066,23.12896729,83.18968964,23.02060509,72.11097717,40.95363998,24.446558,0
09/01/14 12,4.107829094,1.852353692,3.667521,3.550986528,3.494555712,5.5,4.821274757,90.16147614,1,90.17861176,1,0,0,33.44946671,1,0,0,0,0,47.95002747,1,37.9622612,1,0,0,0,0,0,0,0,0,2.97817874,38.21341324,21.85363388,86.54321289,21.91390419,83.12663269,30.01710701,86.57175446,30.01710701,60.38697815,42.05977631,23.59809494,0
09/01/14 13,4.454332829,0.991163433,4.07861042,3.301148176,4.032811165,5.219842911,3.554797649,90.29182434,1,90.30899811,1,0,0,31.82332802,1,0,0,0,0,46.1604538,1,0,0,0,0,0,0,0,0,0,0,2.978120327,38.14513016,21.37511635,88.63668823,21.42931747,85.81443024,34.15450668,64.05699158,34.15450668,55.13848877,42.46641922,23.0761013,0
09/01/14 14,4.414885044,0.410959899,4.560442448,3.859595776,3.447821856,5.015043259,2.314174175,116.4998093,1,0,0,0,0,33.41371536,1,0,0,0,0,48.58208847,1,0,0,0,0,32.70913696,1,0,0,101.094429,1,2.990285158,23.76538467,25.15347099,89.90118408,25.21262741,85.25926208,27.1690464,62.87529755,27.0440464,67.78019714,28.19511986,27.29512024,0
09/01/14 15,4.027226448,0.604322851,5.050711155,4.034535408,2.76370573,5.198983192,2.394712925,117.4289551,1,0,0,0,0,33.68003464,1,0,0,0,0,48.30026627,1,0,0,0,0,32.46992111,1,0,0,96.53852081,1,2.990141153,23.23170853,25.22596169,89.53890991,25.28697586,85.85637665,26.63213158,61.70949554,26.50881958,68.10855865,28.23688126,27.33688164,0
09/01/14 16,3.638090849,0.882695675,5.136140347,4.317101955,2.007787228,5.400784016,2.570312738,116.9731979,1,0,0,0,0,0,0,0,0,0,0,49.15456772,1,0,0,0,0,32.29455566,1,0,0,88.99143219,1,2.990211964,23.49367332,26.88645172,72.24568176,26.84719467,85.81568146,26.83355713,60.54721832,26.71147537,68.93867493,29.46479034,28.56479073,0
09/01/14 17,3.253640652,1.267053843,4.735376358,4.445448875,1.625845432,5.5,3.031213999,118.158699,1,0,0,0,0,0,0,0,0,0,0,49.0539093,1,34.9763298,1,0,0,29.79697037,1,0,0,81.7272644,1,2.990027428,22.81150627,26.90791893,73.13800812,26.86881065,86.02811432,19.76162148,81.77290344,19.65644646,70.30558014,29.4405098,28.54051018,0
09/01/14 18,2.885075569,1.835837841,4.385731697,3.521264791,2.1304245,5.5,3.469253302,117.549263,1,0,0,0,0,0,0,0,0,0,0,0,0,35.34589767,1,0,0,29.89821625,1,0,0,62.66194153,1,2.990122557,23.16249466,29.57351303,72.72796631,29.57351303,62.39064407,19.97838783,81.34949493,19.87255096,70.19875336,31.82482529,30.92482567,0
09/01/14 19,2.514200211,2.235743046,4.033559799,3.098762035,2.488509655,5.5,3.791555643,119.4704208,1,0,0,0,0,0,0,0,0,0,0,50.18104172,1,35.41796875,1,0,0,29.59154892,1,0,0,70.50582123,1,2.989821434,22.05385399,27.38952637,71.46242523,27.34873772,84.33414459,18.81880188,80.06306458,18.71496773,70.01457214,29.86666298,28.96666336,0
09/01/14 20,2.102173805,2.438512802,3.644884586,3.038217783,2.620411396,5.5,4.054427147,120.7490311,1,0,0,0,0,0,0,0,0,0,0,50.46307755,1,34.79506302,1,0,0,28.9071064,1,0,0,63.29102707,1,2.989618778,21.31246376,27.39516449,70.77852631,27.3539505,83.78299713,18.29824448,80.61760712,18.19881439,71.62020111,29.83787918,28.93787956,0
09/01/14 21,1.66500628,2.56124115,3.24502182,2.771496296,2.884246588,5.5,4.604845524,121.4937439,1,0,0,0,0,0,0,0,0,0,0,50.36758041,1,34.71682358,1,0,0,30.02833176,1,0,0,58.10475159,1,2.989500046,20.87934875,27.4303875,68.95878601,27.38931847,84.00740814,17.52589798,79.98314667,17.41921806,67.3381958,29.84838104,28.94837952,0
09/01/14 22,1.217264414,2.478125095,3.194165468,2.677696705,3.027472496,5.5,4.040160656,121.7184525,1,0,0,0,0,35.67118454,1,0,0,0,0,49.58008957,1,34.42263412,1,0,0,29.81493568,1,0,0,61.88781357,1,2.989464045,20.74847603,26.43007469,87.36629486,26.50031662,84.65563202,17.47794724,80.4344635,17.37265587,67.9646225,29.28536797,28.38536835,0
09/01/14 23,0.87572515,2.288115501,3.637122631,2.860316753,3.256697893,5.5,3.797105789,99.15686798,1,99.17662048,1,0,0,35.73735809,1,0,0,0,0,49.58044815,1,34.6868782,1,0,0,30.18201447,1,0,0,80.21540833,1,2.973975897,33.42023087,26.65316772,87.47362518,26.7237854,84.87733459,18.97928238,81.48922729,18.87157822,68.2844162,29.60677147,28.70677185,0
10/01/14 00,0.733838558,2.233103752,4.068857193,3.048598528,3.565277338,5.5,3.641922951,99.02811432,1,99.04782867,1,0,0,35.23575592,1,0,0,0,0,49.61554718,1,33.96603394,1,0,0,29.90721512,1,0,0,80.76813507,1,2.974038601,33.48996353,26.61482811,88.30854797,26.68254089,84.76842499,19.233078,82.95643616,19.12718391,69.42462921,29.56381226,28.66381264,0
10/01/14 01,0.617438138,2.189120531,4.515914917,3.17249012,4.075115681,5.5,3.793920517,98.4158783,1,98.43540955,1,0,0,34.2583313,1,0,0,0,0,48.41218185,1,0,0,0,0,30.87456131,1,0,0,83.84627533,1,2.974334955,33.82116318,26.61867714,89.97388458,26.6826992,87.04479218,25.72706795,64.2484436,25.61474228,72.74721527,29.5574913,28.65749168,0
10/01/14 02,0.682890832,2.20444417,5.004730225,3.745013475,3.517187119,5.5,4.406713486,97.51605988,1,97.53533173,1,0,0,33.01893997,1,0,0,0,0,48.17284775,1,0,0,0,0,30.07733727,1,0,0,87.32698822,1,2.974767923,34.30659485,26.69142532,92.07633972,26.74905586,87.55327606,26.21347046,63.54729462,26.10645676,75.85773468,29.62969017,28.72969055,0
10/01/14 03,0.891451716,2.42619729,5.181359291,4.33389616,2.933187008,5.327879906,4.000515461,95.88072205,1,95.89951324,1,0,0,0,0,0,0,0,0,48.03350067,1,0,0,0,0,0,0,0,0,87.03736877,1,2.975545883,35.18471909,28.39203644,75.94545746,28.35442162,89.41513062,29.57801819,63.53984451,29.57801819,60.56904602,30.95042229,30.05042267,0
10/01/14 04,1.23055768,3.112773657,4.94746685,3.819058418,2.461143255,5.085361481,3.06443119,94.18558502,1,94.20387268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.10170746,1,2.976340771,36.08932495,31.66291809,75.41210175,31.66291809,68.7317276,30.56139755,63.50890732,30.56139755,60.29140091,33.96210098,33.06210327,0
10/01/14 05,1.578261495,3.862226009,4.69640255,3.016762257,2.093209028,4.981565952,2.740573168,94.87110901,1,94.88960266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.41227341,1,0,0,65.33800507,1,2.976020813,35.72419357,31.82036018,75.17536926,31.82036018,67.24675751,27.49020195,62.91841507,27.36730003,69.17676544,34.08466339,33.18466187,0
10/01/14 06,1.775805354,4.273417473,4.446136951,3.352068186,1.670008779,5.252607346,3.138736725,96.72454834,1,96.74358368,1,0,0,0,0,0,0,0,0,48.73939896,1,0,0,0,0,31.67929077,1,0,0,73.94044495,1,2.975145817,34.73227692,29.60334778,73.09695435,29.56470108,89.3167038,26.90343666,62.31042862,26.78562927,71.17652893,32.08916092,31.1891613,0
10/01/14 07,1.790115118,4.525060177,4.107046604,4.15512085,1.918634057,5.5,3.985752106,96.95250702,1,96.97160339,1,0,0,0,0,0,0,0,0,50.39830399,1,34.75254822,1,0,0,29.29338646,1,0,0,71.18772888,1,2.975037336,34.60980606,29.69190979,71.99450684,29.65079308,86.20803833,20.60677528,83.00026703,20.50486946,72.73735046,32.17415619,31.27415466,0
10/01/14 08,0.38484946,0.7266535,0.434796,0.5493549,0.32954296,0.3306817,0.3172744,0.68728316,0.024233453,0.97352695,0.970681,-0.017086625,-0.033165514,0.88889074,0.98394936,-0.014813512,0.029199224,-0.012521356,0.001106486,0.93345886,0.9968192,0.6891508,0.99986535,0.05856615,-0.013092714,0.8361854,0.98659974,0.030740565,-0.016464967,0.7269091,0.9847886,0.1217572,0.303634,0.58946073,0.7905356,0.6545393,0.48278484,0.07954709,0.5307199,0.07984913,0.43199742,0.03329431,0.60401344,1
10/01/14 09,0.021660822,0.68516886,0.5041308,0.63425624,0.68926513,0.76423305,0.52783245,0.7670778,0.031180277,0.98257285,0.98475504,0.037246775,0.024728691,0.9381741,0.99662215,0.020800367,0.020620836,-0.01844188,0.011069903,0.96591276,0.99870515,0.82182133,0.9999532,0.024924435,-0.02699571,0.8861351,0.99563414,-0.03695972,-0.008135482,0.73780227,0.9991578,0.18712382,0.3534234,0.6193067,0.85675174,0.6481948,0.50077444,0.0204132,0.62919533,0.094270304,0.45240933,-0.003089739,0.6131288,1
10/01/14 10,0.27667683,0.58860075,0.6075578,0.5908506,0.6788725,0.7900631,0.60566384,0.80000794,-0.056061108,0.99151313,0.98756516,0.03718036,-0.07910737,0.9766778,0.99960065,-0.058836017,0.01035065,0.08231449,0.049591545,0.9708459,0.99916166,0.85129565,0.9999766,0.030663291,-0.064370304,0.88702214,0.996841,0.041590262,-0.0422136,0.85418636,0.99946916,0.17241523,0.32258454,0.6604881,0.8766945,0.6463237,0.5724371,0.13308822,0.6782738,0.10196962,0.55190605,-0.007953269,0.6209154,1
10/01/14 11,0.3942449,0.8238604,0.49124497,0.61716396,0.3150204,0.4354041,0.44333255,0.7988537,0.018019302,0.9949216,0.9942884,0.025401328,-0.023627356,0.9581292,0.997665,-0.01801207,0.02492259,-0.006775037,0.037537195,0.9869683,0.99983144,0.8193174,0.999997,0.09288918,-0.024326302,0.9064201,0.9967831,-0.018987197,-0.064652026,0.8020696,0.9982171,0.13614146,0.3648669,0.7012509,0.8784302,0.730586,0.5818564,0.093938075,0.60912174,0.04247229,0.48568812,0.07328254,0.72442776,1
10/01/14 12,-0.013642881,0.11404632,0.64906853,0.6165513,0.8758223,0.94918984,0.49869832,0.79231197,0.01883786,0.9805319,0.96757436,0.003930303,-0.03894705,0.96017057,0.99978834,-0.006608447,0.069232054,-0.016602717,0.02997866,0.8714137,0.9873083,0.7568781,0.9994006,-0.00654227,-0.053482484,0.9168091,0.9947283,0.00546472,-0.02584886,0.82152444,0.99938214,0.46823445,0.30506715,0.4471956,0.86742395,0.47855124,0.52874005,0.07013939,0.68372196,0.095382586,0.4297894,-0.008168236,0.3625161,1
10/01/14 13,0.081721604,0.34348297,0.47842634,0.5512113,0.776832,0.8755488,0.49449942,0.7125269,-0.005851475,0.946622,0.9423546,-0.001987105,-0.032583088,0.91463846,0.9977071,-0.0507231,0.03452066,-0.000747055,0.054355484,0.90114033,0.9855823,0.69127023,0.9979569,0.02287853,-0.029762296,0.81269085,0.9873117,0.006378741,-0.022646498,0.72798705,0.998034,0.29700154,0.23593079,0.45637053,0.79124045,0.4936099,0.5043717,0.03741809,0.5819646,0.06808835,0.40737975,-0.02341691,0.43901002,1
10/01/14 14,0.124787256,0.3510586,0.6925185,0.48439685,0.7353362,0.69478184,0.45124242,0.71419686,-0.03887443,0.9812298,0.96641636,0.03495137,-0.023525054,0.92459476,0.99865294,-0.029941631,0.06281338,0.002427945,0.018326925,0.8386319,0.9884513,0.7292024,0.9998785,0.020936294,-0.02634202,0.86843354,0.9865994,0.026824223,-0.000726961,0.8135445,0.9964074,0.08627868,0.25662372,0.46442842,0.82845074,0.5373781,0.46616083,0.10137598,0.52158123,0.10708137,0.44840732,-0.02270437,0.5112552,1
10/01/14 15,0.0256218,-0.054736413,0.66245216,0.6224041,0.92696553,0.9609896,0.46017686,0.75895774,0.04842334,0.96082276,0.943324,0.013916159,-0.06691203,0.91558653,0.99966264,-0.050547298,0.036905147,-0.026861593,0.07372873,0.8127745,0.9590823,0.72670156,0.9986623,-0.0367967,-0.05033629,0.91675067,0.99100786,-0.007917054,-0.07767796,0.8180133,0.9987275,0.56923497,0.26623425,0.37919477,0.8596632,0.45650488,0.50917214,0.092320286,0.6045736,0.10090129,0.4245767,-0.019228673,0.27657142,1
10/01/14 16,0.7208635,0.20373435,0.6129603,0.37966743,0.5287318,0.8737458,0.5738156,0.7981915,0.063795336,0.9939037,0.9923205,-0.003911803,-0.009290569,0.97021353,0.9999255,0.004179929,0.0765141,-0.02301215,-0.00248138,0.91708744,0.9989082,0.76188767,0.99998724,0.01867716,-0.04954098,0.94632965,0.99738723,-0.07775416,-0.077025175,0.8621117,0.971362,0.4384974,0.3838242,0.45016405,0.8835115,0.41150576,0.49635267,0.12250504,0.6824716,0.14427613,0.4547883,0.05721512,0.48176816,1
10/01/14 17,0.27090168,0.34681273,0.42921782,0.45140085,0.69316065,0.8828091,0.54913366,0.78188676,-0.011678156,0.98681223,0.99062634,0.021316458,-0.03787453,0.98479337,0.99984026,-0.010345242,0.002047733,0.042008873,0.03567425,0.9624363,0.9992359,0.8132444,0.9998725,0.055463213,-0.04727852,0.90371203,0.99578905,-0.000265921,-0.052355792,0.7714526,0.99592876,0.24279751,0.34014767,0.50889915,0.82899165,0.5308505,0.53961766,0.058462083,0.58859277,0.1311146,0.3790913,-0.016690923,0.5165729,1
10/01/14 18,0.13909033,0.7109176,-0.018939812,0.58694535,0.560278,0.8632773,0.48480457,0.5734051,0.020262793,0.9023745,0.94966155,0.03274992,-0.004753144,0.93620366,0.9930931,-0.01883508,0.033559542,0.045755375,0.067265995,0.96923256,0.9977728,0.6510783,0.9942313,0.010442104,-0.039372575,0.760746,0.9878982,0.008298189,0.01732973,0.45897746,0.9954256,0.38770777,0.26504678,0.5518804,0.68329185,0.5455274,0.47577056,0.08009532,0.561985,0.034977097,0.31503695,0.008257808,0.5399526,1
10/01/14 19,0.11816657,0.6755869,0.2765744,0.46294525,0.62645453,0.80448234,0.5803535,0.7833214,-0.02882844,0.9841124,0.9889189,0.014162901,-0.006619335,0.9729323,0.9989559,-0.034182772,0.041017003,0.023749145,0.049910836,0.98365337,0.9996208,0.80189604,0.99990636,-0.002206565,-0.027721347,0.8701951,0.9961951,0.004973904,-0.04275622,0.64892447,0.99855334,0.067403845,0.3094902,0.56911355,0.78651625,0.6001026,0.54787815,0.1108997,0.5578519,0.1156913,0.40953296,0.08195111,0.617416,1
10/01/14 20,0.38686648,0.8621076,0.09096404,0.57558304,0.50887054,0.81026286,0.57412845,0.7968598,0.05095816,0.9891941,0.9958634,-0.009991384,-0.043058433,0.98781383,0.9992574,-0.00197525,0.040451437,0.041888323,0.049146432,0.99437934,0.9999285,0.81959057,0.9999734,0.06881871,-0.021310376,0.8967563,0.9984994,-0.023524735,-0.07591404,0.6202416,0.9983831,0.23067355,0.32181558,0.69444776,0.8365455,0.69938153,0.55654633,0.110089585,0.6035257,0.11524928,0.4002606,0.044385877,0.7643373,1
10/01/14 21,0.12797791,0.26273122,0.3065763,0.52698606,0.65994626,0.87610483,0.5198741,0.7396798,0.040076986,0.92967075,0.9468491,0.026429953,-0.044862147,0.94786364,0.9983548,-0.018339803,0.06332972,0.033120863,0.049959943,0.95950854,0.99745476,0.7666911,0.99899125,0.012076389,-0.038292978,0.858614,0.9917914,0.022432746,-0.007163132,0.67466104,0.9949527,0.38849127,0.29440346,0.4170561,0.7907294,0.4928966,0.44596884,0.08864688,0.59387565,0.10868245,0.36506653,0.007490259,0.527304,1
10/01/14 22,0.4843341,0.9000512,0.20652236,0.56424737,0.18541999,0.41082382,0.38364175,0.76958895,0.031811073,0.98489463,0.9882535,-0.029895961,0.000527054,0.9360362,0.9815407,0.022606803,0.048027687,0.004300597,0.028467247,0.9898602,0.99984103,0.77220327,0.9999876,0.058676306,-0.04570715,0.8745448,0.99460167,-0.030518707,-0.07467497,0.61037093,0.99249244,0.19235991,0.34986153,0.6809273,0.81731147,0.7443241,0.5116114,0.057643507,0.5767017,0.07958365,0.4294824,0.048666626,0.729082,1
10/01/14 23,0.75493455,0.8954239,0.27100012,0.59684354,0.33607644,0.6002771,0.4664615,0.8190263,0.035079673,0.99537027,0.99746066,-0.007587861,-0.007678626,0.9412788,0.9910287,-0.008683951,0.04914405,0.08717114,0.04745681,0.9934928,0.99996006,0.8204216,0.9999995,0.1404277,-0.08514587,0.954334,0.99847984,0.03251701,-0.097955935,0.6349136,0.96600896,0.29290554,0.347776,0.65198165,0.8676624,0.72305137,0.6368196,0.22269237,0.5803946,0.11444735,0.49222144,0.08838986,0.7209886,1
11/01/14 00,0.2525976,0.48495156,0.14690842,0.57135063,0.40939337,0.8005177,0.37080747,0.62341756,-0.013073556,0.88689643,0.92223495,0.008645948,-0.003778894,0.8952742,0.9894117,-0.023318991,0.034927387,0.008226387,0.025563674,0.9473146,0.9958176,0.68948543,0.997066,0.006753499,-0.06647961,0.774361,0.98143566,-0.01017776,0.001349036,0.6469297,0.9903844,0.46895525,0.2691611,0.5088882,0.7441282,0.51962316,0.4724071,0.098572604,0.5855847,0.08825409,0.35709074,-0.034413803,0.5100204,1
11/01/14 01,0.1640158,0.57640475,0.42902538,0.6703125,0.5810642,0.873079,0.49669424,0.7535182,-0.07002107,0.9505477,0.9577541,0.032139424,0.017293157,0.95019996,0.9975238,-0.031893205,0.039969478,0.05782606,0.06687041,0.9774104,0.9988607,0.8425837,0.9998211,0.058791336,-0.118451,0.88447696,0.9951486,0.030207409,0.024848476,0.7669099,0.99873316,0.41772053,0.40125585,0.5971418,0.8357672,0.62775224,0.53504837,0.04072056,0.66600794,0.06179076,0.47851402,0.016965771,0.5931188,1
11/01/14 02,-0.0847329,0.52493423,0.6463023,0.6788399,0.8141043,0.7856059,0.535279,0.75893223,-0.008446235,0.9810836,0.9663749,0.027550662,-0.05348378,0.9240569,0.9986474,-0.014267348,-0.012004524,-0.018139308,0.008954986,0.8651234,0.9846443,0.760668,0.9996684,0.024699073,-0.013788245,0.867192,0.98871434,0.055762187,-0.016561618,0.7826019,0.99937016,0.12621722,0.2826481,0.51238286,0.86832315,0.598579,0.51450616,0.077239975,0.5444113,0.031258833,0.56418234,-0.04011245,0.4258273,1
11/01/14 03,0.13482791,0.25407106,0.5537459,0.6174486,0.7192453,0.81767976,0.40440768,0.66268504,0.001613497,0.93428624,0.9193849,0.031464394,-0.034987364,0.8398692,0.99280906,-0.013543008,0.020147737,0.03581902,0.05705099,0.79754883,0.9666962,0.7110877,0.9976408,-0.014321622,-0.043808386,0.80556875,0.9748572,-0.010950456,-0.030908393,0.8045144,0.9964031,0.4044936,0.2949708,0.5302281,0.8083493,0.49660054,0.45765474,0.06396295,0.6111428,0.08786939,0.44397527,-0.04638088,0.4321746,1
11/01/14 04,0.0750232,0.60720575,-0.013956723,0.6904598,0.7459859,0.95587534,0.61860925,0.7455517,0.052956495,0.9228074,0.97227496,0.026403662,-0.037131928,0.96082896,0.99766344,-0.04132607,0.07510863,0.019570159,0.0922566,0.98989475,0.99958944,0.78860015,0.9983755,0.03905094,-0.05717012,0.83505434,0.9965031,-0.033323873,0.009522002,0.49782342,0.99917585,0.5577019,0.2904616,0.57233566,0.79514855,0.518831,0.49792793,0.060665373,0.6363012,0.10842208,0.34666154,0.03574978,0.62309515,1
